storm_id,fips,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
Franklin-2005,17080,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17085,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,36034,High Wind,0,0,0,0,10000,NA
Franklin-2005,17086,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17088,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,36033,Thunderstorm Wind,0,0,0,0,20000,NA
Franklin-2005,50017,Winter Storm,0,0,0,0,20000,NA
Franklin-2005,50016,Winter Storm,0,0,0,0,20000,NA
Franklin-2005,36089,Thunderstorm Wind,0,0,0,0,20000,NA
Franklin-2005,36033,Thunderstorm Wind,0,0,0,0,10000,NA
Franklin-2005,36027,High Wind,0,0,0,0,10000,NA
Franklin-2005,50006,Winter Weather,0,0,0,0,5000,NA
Franklin-2005,36033,Thunderstorm Wind,0,0,0,0,10000,NA
Franklin-2005,17084,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,36030,High Wind,0,0,0,0,10000,NA
Franklin-2005,17092,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17081,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17091,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17089,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,17094,Winter Weather,0,0,0,0,NA,NA
Franklin-2005,36035,High Wind,0,0,0,0,10000,NA
Franklin-2005,36034,Winter Weather,0,0,0,0,5000,NA
Lee-2005,48208,Winter Storm,0,0,0,0,NA,NA
Dennis-2005,25022,High Wind,0,0,0,0,1.50E+07,NA
Dennis-2005,25022,High Wind,0,0,0,0,50000,NA
Dennis-2005,25020,High Wind,0,0,0,0,1.00E+05,NA
Dennis-2005,25019,High Wind,0,0,0,0,20000,NA
Dennis-2005,25019,High Wind,0,0,0,0,80000,NA
Dennis-2005,25013,Strong Wind,0,0,0,0,20000,NA
Dennis-2005,25018,High Wind,0,0,0,0,60000,NA
Dennis-2005,25021,Flood,0,0,0,0,40000,NA
Dennis-2005,25014,High Wind,0,0,0,0,20000,NA
Dennis-2005,25021,High Wind,0,0,0,0,10000,NA
Dennis-2005,25020,High Wind,0,0,0,0,80000,NA
Dennis-2005,25014,Strong Wind,0,0,0,0,10000,NA
Dennis-2005,25022,High Wind,0,0,0,0,50000,NA
Dennis-2005,25024,High Wind,0,0,0,0,80000,NA
Lee-2005,48194,Winter Storm,0,0,0,0,NA,NA
Tammy-2005,51041,Flood,0,0,0,0,NA,NA
Tammy-2005,42029,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,42067,Flood,0,0,0,0,NA,NA
Tammy-2005,24015,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,42091,Flash Flood,0,0,0,0,1.00E+05,NA
Katrina-2005,22060,Storm Surge/Tide,0,0,0,0,0,NA
Tammy-2005,24011,Strong Wind,0,0,0,0,10000,NA
Harvey-2005,20033,High Wind,0,0,0,0,NA,NA
Wilma-2005,12069,Storm Surge/Tide,0,0,0,0,NA,NA
Wilma-2005,12047,Tropical Storm,0,0,0,0,1.60E+07,5.00E+05
Wilma-2005,12054,Tropical Storm,0,0,0,0,850000,2.20E+07
Wilma-2005,12059,Tropical Storm,0,0,0,0,5.90E+07,2.30E+07
Wilma-2005,44001,High Wind,0,0,0,0,5000,NA
Wilma-2005,44003,High Wind,0,0,0,0,5000,NA
Wilma-2005,44006,High Wind,0,0,0,0,5000,NA
Wilma-2005,44002,High Wind,0,0,0,0,10000,NA
Wilma-2005,12064,Tropical Storm,0,0,0,0,4.80E+07,2.10E+07
Wilma-2005,12073,High Wind,0,0,0,0,NA,NA
Tammy-2005,51037,Flood,0,0,0,0,NA,NA
Wilma-2005,25007,High Wind,0,0,0,0,10000,NA
Wilma-2005,12058,High Wind,0,0,0,0,6.50E+07,2.10E+07
Tammy-2005,51038,Flood,0,0,0,0,NA,NA
Franklin-2005,50012,Winter Weather,0,0,0,0,20000,NA
Katrina-2005,22068,Storm Surge/Tide,0,0,0,0,6.08E+08,NA
Harvey-2005,20050,High Wind,0,0,0,0,NA,NA
Franklin-2005,34035,Flash Flood,0,0,0,0,NA,NA
Franklin-2005,34010,Flood,0,0,0,0,NA,NA
Franklin-2005,34019,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,51055,Flood,0,0,0,0,NA,NA
Tammy-2005,51053,Flood,0,0,0,0,NA,NA
Tammy-2005,51051,Flood,0,0,0,0,NA,NA
Tammy-2005,42068,Flood,0,0,0,0,NA,NA
Tammy-2005,42011,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,42060,Flood,0,0,0,0,NA,NA
Tammy-2005,42077,Flash Flood,0,0,0,0,1.00E+05,NA
Tammy-2005,42095,Flash Flood,0,0,0,0,1.00E+05,NA
Tammy-2005,42061,Flood,0,0,0,0,NA,NA
Tammy-2005,42062,Flood,0,0,0,0,NA,NA
Tammy-2005,42017,Flash Flood,0,0,1,0,NA,NA
Tammy-2005,42069,Flood,0,0,0,0,NA,NA
Tammy-2005,34037,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,34001,Flood,0,0,0,0,NA,NA
Tammy-2005,34041,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,42045,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,42070,Flood,0,0,0,0,NA,NA
Tammy-2005,34015,Flood,0,0,0,0,NA,NA
Rita-2005,5005,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5003,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5055,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5054,Tropical Storm,0,0,0,0,NA,NA
Harvey-2005,20047,High Wind,0,0,0,0,NA,NA
Harvey-2005,20048,High Wind,0,0,0,0,NA,NA
Rita-2005,5023,Tropical Storm,0,0,0,0,NA,NA
Wilma-2005,25023,High Wind,0,0,0,0,15000,NA
Tammy-2005,37095,Flood,0,0,0,0,NA,NA
Wilma-2005,25007,Flood,0,0,0,0,45000,NA
Tammy-2005,37094,Flood,0,0,0,0,NA,NA
Wilma-2005,12074,Storm Surge/Tide,0,0,0,0,NA,NA
Rita-2005,5022,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5046,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5042,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5016,Tropical Storm,0,0,0,0,NA,NA
Harvey-2005,34012,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34027,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34022,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34023,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34013,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34020,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34025,High Surf,0,0,0,0,NA,0
Harvey-2005,34024,High Surf,0,0,0,0,NA,0
Harvey-2005,34014,High Surf,0,0,0,0,NA,0
Harvey-2005,34026,High Surf,0,0,0,0,NA,0
Tammy-2005,51052,Strong Wind,0,0,0,0,110000,NA
Wilma-2005,25022,High Wind,0,0,0,0,5000,NA
Wilma-2005,12072,Hurricane (Typhoon),0,0,1,0,NA,NA
Wilma-2005,12069,Hurricane (Typhoon),0,0,1,0,NA,NA
Wilma-2005,12074,Hurricane (Typhoon),0,0,2,0,NA,NA
Wilma-2005,12068,Hurricane (Typhoon),0,0,1,0,1.00E+10,NA
Wilma-2005,25019,Flood,0,0,0,0,35000,NA
Tammy-2005,50027,Heavy Rain,0,0,0,0,NA,NA
Tammy-2005,24009,Flood,1,0,0,0,NA,NA
Tammy-2005,37098,Flood,0,0,0,0,NA,NA
Tammy-2005,37093,Flood,0,0,0,0,50000,NA
Wilma-2005,9004,High Wind,0,0,0,0,15000,NA
Wilma-2005,9002,High Wind,0,0,0,0,5000,NA
Tammy-2005,51053,Flood,0,0,0,0,NA,NA
Wilma-2005,44007,High Wind,0,0,0,0,5000,NA
Franklin-2005,42101,Flash Flood,0,0,0,0,NA,NA
Franklin-2005,42071,Flood,0,0,0,0,NA,NA
Tammy-2005,34021,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,34027,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,34008,Flood,0,0,0,0,NA,NA
Tammy-2005,24007,Flood,0,0,0,0,NA,NA
Harvey-2005,20049,High Wind,0,0,0,0,NA,NA
Tammy-2005,24011,Flood,0,0,0,0,NA,NA
Tammy-2005,34035,Flash Flood,0,0,0,0,NA,NA
Tammy-2005,34010,Flood,0,0,0,0,NA,NA
Katrina-2005,23007,Flood,0,0,0,0,1000,0
Katrina-2005,22070,Storm Surge/Tide,0,0,0,0,2.16E+08,NA
Katrina-2005,48214,Hurricane (Typhoon),0,0,0,0,8.00E+06,NA
Katrina-2005,48238,Hurricane (Typhoon),3,0,0,0,1.50E+07,NA
Katrina-2005,48213,Hurricane (Typhoon),0,0,0,0,9.00E+07,NA
Katrina-2005,48200,Hurricane (Typhoon),0,0,2,0,7.00E+06,NA
Katrina-2005,48179,Hurricane (Typhoon),0,0,0,0,2.30E+07,NA
Katrina-2005,48178,Hurricane (Typhoon),0,0,1,0,1.00E+07,NA
Rita-2005,5063,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5031,Tropical Storm,0,0,0,0,NA,NA
Katrina-2005,22062,Storm Surge/Tide,0,0,0,0,4.32E+08,NA
Katrina-2005,48163,Hurricane (Typhoon),0,0,0,0,1.00E+06,NA
Katrina-2005,48164,Hurricane (Typhoon),0,0,0,0,1.00E+06,NA
Katrina-2005,48199,Hurricane (Typhoon),0,0,0,0,2.50E+07,NA
Katrina-2005,48237,Hurricane (Typhoon),0,0,0,0,5.00E+05,NA
Katrina-2005,48177,Hurricane (Typhoon),0,0,0,0,1.50E+07,NA
Rita-2005,5057,Tropical Storm,0,0,0,0,NA,NA
Harvey-2005,20032,High Wind,0,0,0,0,NA,NA
Tammy-2005,24031,Heavy Rain,1,0,1,0,20000,NA
Rita-2005,5065,Tropical Storm,0,0,0,0,NA,NA
Katrina-2005,33003,Flood,0,0,0,0,1000,0
Franklin-2005,50009,Winter Weather,0,0,0,0,20000,NA
Rita-2005,5066,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,28059,Hurricane (Typhoon),0,0,0,0,40000,2.00E+05
Rita-2005,28064,Hurricane (Typhoon),0,0,0,0,10000,20000
Rita-2005,28063,Hurricane (Typhoon),0,0,0,0,10000,20000
Rita-2005,28062,Hurricane (Typhoon),0,0,0,0,10000,20000
Rita-2005,28043,Hurricane (Typhoon),0,0,0,0,10000,30000
Rita-2005,28072,Hurricane (Typhoon),0,0,0,0,10000,10000
Rita-2005,28049,Hurricane (Typhoon),0,0,0,0,20000,10000
Rita-2005,28041,Hurricane (Typhoon),0,0,0,0,10000,1.00E+05
Rita-2005,28055,Hurricane (Typhoon),0,0,0,0,20000,40000
Rita-2005,28047,Hurricane (Typhoon),0,0,0,0,50000,40000
Rita-2005,28042,Hurricane (Typhoon),0,0,0,0,10000,2.00E+05
Rita-2005,28034,Hurricane (Typhoon),0,0,0,0,15000,2.00E+05
Rita-2005,28018,Hurricane (Typhoon),0,0,0,0,10000,2.00E+05
Rita-2005,28019,Hurricane (Typhoon),0,0,0,0,10000,150000
Rita-2005,28025,Hurricane (Typhoon),0,0,0,0,10000,1.00E+05
Rita-2005,28027,Hurricane (Typhoon),0,0,0,0,10000,50000
Rita-2005,28035,Hurricane (Typhoon),0,0,0,0,30000,2.00E+05
Rita-2005,28036,Hurricane (Typhoon),0,0,0,0,10000,1.00E+05
Wilma-2005,25020,High Wind,0,0,0,0,20000,NA
Tammy-2005,24010,Flood,1,0,0,0,NA,NA
Rita-2005,5034,Tropical Storm,0,0,0,0,NA,NA
Franklin-2005,25011,Flood,0,0,0,0,250000,NA
Harvey-2005,20051,High Wind,0,0,0,0,NA,NA
Rita-2005,5064,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5062,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,28060,Hurricane (Typhoon),0,0,0,0,60000,2.00E+05
Rita-2005,28053,Hurricane (Typhoon),0,0,0,0,40000,1.00E+05
Rita-2005,28054,Hurricane (Typhoon),0,0,0,0,20000,40000
Rita-2005,28061,Hurricane (Typhoon),0,0,0,0,40000,1.00E+05
Rita-2005,28048,Hurricane (Typhoon),0,0,0,0,20000,1.00E+05
Rita-2005,28040,Hurricane (Typhoon),0,0,0,0,10000,1.00E+05
Tammy-2005,37003,Flood,0,0,0,0,NA,NA
Rita-2005,5015,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5025,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,51058,Flood,0,0,0,0,NA,NA
Rita-2005,5052,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5040,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5044,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5043,Tropical Storm,0,0,0,0,NA,NA
Harvey-2005,34026,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,20052,High Wind,0,0,0,0,NA,NA
Rita-2005,5033,Tropical Storm,0,0,0,0,NA,NA
Katrina-2005,22066,Storm Surge/Tide,0,0,0,0,1.38E+10,NA
Tammy-2005,51052,Flood,0,0,0,0,NA,NA
Tammy-2005,24013,Flood,0,0,0,0,2.00E+05,NA
Rita-2005,5045,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,11001,Strong Wind,0,0,0,0,50000,NA
Wilma-2005,25014,High Wind,0,0,0,0,15000,NA
Rita-2005,5039,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5056,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5021,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5004,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5032,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5020,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5006,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,24006,Flood,0,0,0,0,NA,NA
Rita-2005,5068,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,33011,Flood,0,0,0,0,50000,NA
Rita-2005,5069,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,51050,Flood,0,0,0,0,NA,NA
Franklin-2005,50002,Winter Weather,0,0,0,0,20000,NA
Rita-2005,5067,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5053,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5024,Tropical Storm,0,0,0,0,NA,NA
Tammy-2005,33005,Flash Flood,0,0,2,0,1.00E+07,NA
Katrina-2005,22067,Storm Surge/Tide,0,0,0,0,1.04E+10,NA
Rita-2005,5013,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5007,Tropical Storm,0,0,0,0,NA,NA
Delta-2005,8009,Flood,0,0,0,0,1000,NA
Franklin-2005,50005,Winter Weather,0,0,0,0,20000,NA
Franklin-2005,50011,Winter Weather,0,0,0,0,20000,NA
Wilma-2005,12067,High Wind,0,0,0,0,NA,NA
Wilma-2005,12071,High Wind,0,0,0,0,NA,NA
Wilma-2005,25013,High Wind,0,0,0,0,25000,NA
Wilma-2005,25021,High Wind,0,0,0,0,20000,NA
Harvey-2005,34024,Storm Surge/Tide,0,0,0,0,NA,0
Harvey-2005,34014,Storm Surge/Tide,0,0,0,0,NA,0
Wilma-2005,25024,Flood,0,0,0,0,10000,NA
Wilma-2005,44002,High Wind,0,0,0,0,5000,NA
Harvey-2005,34025,Storm Surge/Tide,0,0,0,0,NA,0
Tammy-2005,24014,Flood,0,0,0,0,NA,NA
Rita-2005,5037,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5014,Tropical Storm,0,0,0,0,NA,NA
Wilma-2005,25015,High Wind,0,0,0,0,10000,NA
Tammy-2005,51003,Heavy Rain,0,0,0,0,12000,NA
Rita-2005,8022,Flood,0,0,0,0,NA,NA
Delta-2005,8011,Flood,0,0,0,0,NA,NA
Tammy-2005,37013,Flash Flood,0,0,0,0,25000,NA
Tammy-2005,37061,Flash Flood,0,0,0,0,NA,NA
Wilma-2005,10004,Storm Surge/Tide,0,0,0,0,NA,0
Wilma-2005,10003,Storm Surge/Tide,0,0,0,0,NA,0
Wilma-2005,10004,High Surf,0,0,0,0,NA,0
Franklin-2005,25003,Flood,0,0,0,0,2.50E+07,NA
Franklin-2005,25011,Flood,0,0,0,0,4.00E+05,NA
Harvey-2005,20053,High Wind,0,0,0,0,NA,NA
Tammy-2005,11001,Flood,0,0,0,0,NA,NA
Harvey-2005,20067,High Wind,0,0,0,0,NA,NA
Rita-2005,5047,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5041,Tropical Storm,0,0,0,0,NA,NA
Rita-2005,5012,Tropical Storm,0,0,0,0,NA,NA
Franklin-2005,25008,Flood,0,0,0,0,1.00E+06,NA
Katrina-2005,22069,Storm Surge/Tide,0,0,0,0,4.32E+08,NA
Tammy-2005,51052,Flood,0,0,0,0,NA,NA
Rita-2005,5030,Tropical Storm,0,0,0,0,NA,NA
Harvey-2005,20068,High Wind,0,0,0,0,NA,NA
Franklin-2005,50007,Winter Weather,0,0,0,0,5000,NA
Maria-2005,30052,Winter Storm,0,0,0,0,NA,NA
Maria-2005,30053,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,48109,Ice Storm,0,0,0,0,NA,NA
Maria-2005,30009,Winter Storm,0,0,0,0,NA,NA
Maria-2005,30051,Winter Storm,0,0,0,0,NA,NA
Lee-2005,29043,Heavy Snow,0,0,0,0,NA,NA
Maria-2005,30054,Winter Storm,0,0,0,0,NA,NA
Maria-2005,30014,Winter Storm,0,0,0,0,NA,NA
Lee-2005,29037,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,50017,Winter Weather,0,0,0,0,5000,NA
Franklin-2005,50016,Winter Weather,0,0,0,0,5000,NA
Lee-2005,29044,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,29038,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,29030,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,26022,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,36035,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,36028,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,36029,Winter Storm,0,0,0,0,10000,NA
Lee-2005,6073,Heavy Snow,0,0,0,0,NA,NA
Maria-2005,30012,Winter Storm,0,0,0,0,NA,NA
Maria-2005,30013,Winter Storm,0,0,0,0,NA,NA
Maria-2005,30050,Winter Storm,0,0,0,0,NA,NA
Delta-2005,26001,Lake-Effect Snow,0,0,0,0,NA,NA
Delta-2005,26014,Winter Storm,0,0,0,0,NA,NA
Delta-2005,26013,Winter Storm,0,0,0,0,NA,NA
Delta-2005,26003,Lake-Effect Snow,0,0,0,0,NA,NA
Lee-2005,17012,Drought,0,0,0,0,NA,NA
Delta-2005,26012,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,36030,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,36027,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,36026,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,36087,Winter Storm,0,0,0,0,10000,NA
Franklin-2005,48108,Ice Storm,0,0,0,0,NA,NA
Franklin-2005,48096,Ice Storm,0,0,0,0,NA,NA
Franklin-2005,36034,Winter Storm,0,0,0,0,10000,NA
Lee-2005,26016,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,17011,Drought,0,0,0,0,NA,NA
Lee-2005,26024,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,17004,Drought,0,0,0,0,NA,NA
Lee-2005,17014,Drought,0,0,0,0,NA,NA
Lee-2005,17013,Drought,0,0,0,0,NA,NA
Lee-2005,17021,Drought,0,0,0,0,NA,NA
Lee-2005,26027,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,26021,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,50002,Winter Weather,0,0,0,0,5000,NA
Lee-2005,26020,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,26025,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,26026,Heavy Snow,0,0,0,0,NA,NA
Lee-2005,26031,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,42069,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,42067,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,42070,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,42068,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,42071,Winter Storm,0,0,0,0,NA,NA
Franklin-2005,42060,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,42054,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,42061,Heavy Snow,0,0,0,0,NA,NA
Franklin-2005,50004,Winter Weather,0,0,0,0,5000,NA
Franklin-2005,50006,Winter Weather,0,0,0,0,5000,NA
Franklin-2005,50003,Winter Weather,0,0,0,0,5000,NA
Florence-2006,34023,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34020,Winter Storm,0,0,0,0,NA,NA
Florence-2006,41006,High Wind,0,0,0,0,NA,NA
Chris-2006,53049,Flood,0,0,0,0,NA,NA
Chris-2006,53015,Flood,0,0,0,0,NA,NA
Florence-2006,41003,High Wind,0,0,0,0,NA,NA
Florence-2006,41001,High Wind,0,0,0,0,NA,NA
Chris-2006,53015,Flood,0,0,0,0,NA,NA
Florence-2006,41004,High Wind,0,0,0,0,NA,NA
Florence-2006,41002,High Wind,0,0,0,0,NA,NA
Chris-2006,29103,Drought,0,0,0,0,NA,NA
Chris-2006,29095,Drought,0,0,0,0,NA,NA
Chris-2006,29090,Drought,0,0,0,0,NA,NA
Chris-2006,29104,Drought,0,0,0,0,NA,NA
Chris-2006,29091,Drought,0,0,0,0,NA,NA
Chris-2006,29079,Drought,0,0,0,0,NA,NA
Chris-2006,29068,Drought,0,0,0,0,NA,NA
Chris-2006,29055,Drought,0,0,0,0,NA,NA
Chris-2006,29088,Drought,0,0,0,0,NA,NA
Chris-2006,29101,Drought,0,0,0,0,NA,NA
Chris-2006,29093,Drought,0,0,0,0,NA,NA
Chris-2006,17041,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17054,Winter Storm,0,0,0,0,NA,NA
Chris-2006,29225,Tornado,13,0,0,0,7.00E+05,NA
Chris-2006,29225,Tornado,0,0,0,0,NA,NA
Chris-2006,29088,Drought,0,0,0,0,NA,NA
Chris-2006,29077,Drought,0,0,0,0,NA,NA
Chris-2006,29066,Drought,0,0,0,0,NA,NA
Chris-2006,29094,Drought,0,0,0,0,NA,NA
Chris-2006,29102,Drought,0,0,0,0,NA,NA
Chris-2006,29089,Drought,0,0,0,0,NA,NA
Florence-2006,50009,Winter Storm,0,0,0,0,10000,NA
Florence-2006,50011,Winter Storm,0,0,0,0,15000,NA
Chris-2006,29067,Drought,0,0,0,0,NA,NA
Chris-2006,29078,Drought,0,0,0,0,NA,NA
Florence-2006,50018,Winter Storm,0,0,0,0,10000,NA
Florence-2006,50019,Winter Storm,0,0,0,0,15000,NA
Chris-2006,29101,Drought,0,0,0,0,NA,NA
Chris-2006,29093,Drought,0,0,0,0,NA,NA
Florence-2006,34009,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34015,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34012,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34008,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34016,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34010,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34001,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34013,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34025,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34024,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34026,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34019,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34027,Winter Storm,0,0,0,0,NA,NA
Florence-2006,34022,Winter Storm,0,0,0,0,NA,NA
Florence-2006,41002,High Wind,0,0,0,0,50000,NA
Florence-2006,41004,Strong Wind,0,0,0,0,50000,NA
Florence-2006,41003,Strong Wind,0,0,0,0,50000,NA
Florence-2006,41004,Strong Wind,0,0,0,0,50000,NA
Chris-2006,29080,Drought,0,0,0,0,NA,NA
Florence-2006,41001,High Wind,0,0,0,0,1.00E+05,NA
Florence-2006,41002,High Wind,0,0,0,0,1.00E+05,NA
Florence-2006,41003,Strong Wind,0,0,0,0,50000,NA
Florence-2006,41001,High Wind,0,0,0,0,50000,NA
Florence-2006,34018,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34021,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34014,Winter Weather,0,0,0,0,NA,NA
Florence-2006,34017,Winter Weather,0,0,0,0,NA,NA
Chris-2006,42069,Wildfire,0,0,0,0,5000,NA
Chris-2006,29067,Drought,0,0,0,0,NA,NA
Chris-2006,29078,Drought,0,0,0,0,NA,NA
Chris-2006,29077,Drought,0,0,0,0,NA,NA
Chris-2006,29089,Drought,0,0,0,0,NA,NA
Chris-2006,29066,Drought,0,0,0,0,NA,NA
Chris-2006,29094,Drought,0,0,0,0,NA,NA
Chris-2006,29102,Drought,0,0,0,0,NA,NA
Chris-2006,29103,Drought,0,0,0,0,NA,NA
Chris-2006,17055,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4007,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4008,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4005,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4006,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4004,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4010,Winter Storm,0,0,0,0,NA,NA
Chris-2006,29090,Drought,0,0,0,0,NA,NA
Chris-2006,29079,Drought,0,0,0,0,NA,NA
Chris-2006,29080,Drought,0,0,0,0,NA,NA
Chris-2006,29055,Drought,0,0,0,0,NA,NA
Chris-2006,4039,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4040,Winter Storm,0,0,0,0,NA,NA
Chris-2006,4037,Winter Storm,0,0,3,0,NA,NA
Chris-2006,4038,Winter Storm,0,0,0,0,NA,NA
Chris-2006,29104,Drought,0,0,0,0,NA,NA
Chris-2006,29095,Drought,0,0,0,0,NA,NA
Chris-2006,29068,Drought,0,0,0,0,NA,NA
Chris-2006,29091,Drought,0,0,0,0,NA,NA
Chris-2006,17040,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17057,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17036,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17052,Blizzard,0,0,0,0,NA,NA
Chris-2006,17050,Blizzard,0,0,0,0,NA,NA
Chris-2006,17051,Blizzard,0,0,0,0,NA,NA
Chris-2006,17049,Blizzard,0,0,0,0,NA,NA
Chris-2006,17056,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17062,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17047,Winter Storm,0,0,0,0,NA,NA
Chris-2006,17061,Blizzard,0,0,0,0,NA,NA
Chris-2006,17063,Winter Storm,0,0,0,0,NA,NA
Chris-2006,51029,Thunderstorm Wind,0,0,0,0,9000,NA
Chris-2006,4009,Winter Storm,0,0,0,0,NA,NA
Chris-2006,51680,Hail,0,0,0,0,NA,NA
Chris-2006,51680,Hail,0,0,0,0,NA,NA
Chris-2006,51009,Hail,0,0,0,0,NA,NA
Chris-2006,51121,Thunderstorm Wind,0,0,0,0,20000,NA
Chris-2006,51770,Thunderstorm Wind,0,0,0,0,15000,NA
